13.24,3.90,1.41,72.33,1
13.10,3.97,1.19,72.44,1
13.78,2.28,1.43,71.99,1
12.99,3.18,1.23,72.97,1
12.67,2.88,1.71,73.21,1
14.46,2.24,1.62,72.38,1
13.21,3.39,1.33,72.76,0
14.37,0.00,2.74,72.85,1
10.73,0.00,2.10,69.81,1
13.50,3.36,1.63,71.94,1
13.92,3.52,1.25,72.88,1
14.86,2.20,2.06,70.26,1
13.02,3.58,1.51,73.12,1
13.21,3.77,0.79,71.99,0
13.44,3.61,1.54,72.39,1
15.15,0.00,2.25,73.50,1
13.99,3.70,0.71,71.57,0
12.73,3.43,1.19,72.95,0
13.60,3.62,1.11,72.64,0
14.80,0.00,1.99,73.11,1
13.05,3.65,0.87,72.22,0
13.04,3.40,1.26,73.01,1
12.30,0.00,1.00,70.16,1
11.23,0.00,0.77,73.21,1
13.72,3.72,0.51,71.75,0
12.16,3.52,1.35,72.89,1
14.40,1.74,1.54,74.55,1
13.09,3.52,1.55,72.87,1
14.92,0.00,1.99,73.06,1
14.75,0.00,2.00,73.02,1
13.09,3.59,1.52,73.10,1
13.25,3.76,1.32,72.40,1
13.31,3.58,0.82,71.99,0
13.33,3.85,1.25,72.78,1
13.79,2.41,1.19,72.76,1
14.09,2.19,1.66,72.67,1
12.82,3.55,1.49,72.75,0
14.39,0.00,1.82,72.86,1
13.90,3.73,1.18,72.12,0
13.70,0.00,1.36,71.24,1
13.21,3.48,1.41,72.64,0
12.73,1.85,1.86,72.69,1
13.00,3.80,1.08,73.07,1
14.25,3.09,2.08,72.28,1
13.19,3.37,1.18,72.72,0
13.21,3.69,1.29,72.61,0
11.02,0.00,0.75,73.08,1
13.64,3.87,1.27,71.96,1
13.43,2.87,1.19,72.84,0
14.32,3.26,2.22,71.25,1
13.51,3.86,0.88,71.79,0
12.97,0.33,1.51,73.39,1
12.87,3.56,1.64,73.14,1
12.86,3.52,2.12,72.66,1
11.45,0.00,1.88,72.19,1
13.40,3.49,1.52,72.65,1
14.23,0.00,2.08,73.36,1
14.00,2.39,1.56,72.37,1
12.75,2.85,1.44,73.27,1
11.56,1.88,1.56,72.86,1
14.85,0.00,2.42,73.72,1
12.94,3.61,1.26,72.75,1
12.85,3.48,1.23,72.97,0
14.56,0.00,1.98,73.29,1
14.38,0.00,1.94,73.61,1
14.95,0.00,1.80,72.99,1
13.64,3.65,0.65,73.00,1
12.89,3.62,1.57,72.96,1
13.33,3.54,1.61,72.54,1
13.58,3.35,1.23,72.08,0
14.94,0.00,1.87,73.11,1
12.79,3.50,1.12,73.03,0
14.14,0.00,2.68,73.39,1
12.88,3.43,1.40,73.28,0
12.69,3.54,1.34,72.95,0
12.68,3.67,1.16,73.11,0
13.41,3.89,1.33,72.38,1
13.27,3.62,1.24,73.08,0
13.89,3.60,1.36,72.73,0
12.86,3.58,1.31,72.61,1
13.44,3.34,1.23,72.38,1
13.75,1.01,1.36,72.19,1
14.21,3.82,0.47,71.77,0
13.89,3.53,1.32,71.81,0
12.82,3.52,1.90,72.86,1
14.03,3.76,0.58,71.79,1
12.79,3.52,1.54,73.36,1
13.65,3.66,1.11,72.77,1
12.99,3.47,1.12,72.98,0
13.49,3.48,1.35,71.95,0
12.81,3.54,1.23,73.24,0
12.64,0.00,0.67,72.02,1
14.95,0.00,2.27,73.30,1
12.85,3.51,1.44,73.01,1
14.56,0.00,0.56,73.48,1
13.25,3.45,1.43,73.17,1
12.78,3.62,1.29,72.79,0
13.36,3.58,1.49,72.72,1
12.79,3.61,1.62,72.97,0
13.38,3.50,1.15,72.85,0
11.03,1.71,1.56,73.44,1
14.85,0.00,2.38,73.28,1
13.83,2.90,1.17,71.15,1
14.86,3.67,1.74,71.87,1
13.69,3.59,1.12,71.96,0
13.39,3.66,1.19,72.79,0
13.48,3.48,1.71,72.52,1
12.93,3.66,1.56,72.51,1
13.14,3.45,1.76,72.48,1
13.48,3.74,1.17,72.99,0
17.38,0.00,0.34,75.41,1
12.98,3.54,1.21,73.00,0
13.05,3.65,0.87,72.32,0
12.85,3.67,1.24,72.57,1
14.77,3.75,0.29,72.02,0
13.41,3.55,1.25,72.81,1
13.43,3.98,1.18,72.49,1
13.41,3.39,1.28,72.64,1
12.65,3.56,1.30,73.08,0
11.95,0.00,1.19,75.18,1
13.00,3.58,1.54,72.83,1
13.01,3.50,1.48,72.89,1
14.99,0.78,1.74,72.50,1
14.19,3.78,0.91,71.36,1
13.21,2.81,1.29,72.98,0
14.38,0.00,2.66,73.10,1
12.86,3.56,1.27,73.21,0
13.02,3.56,1.54,73.11,1
13.24,3.49,1.47,73.25,1
13.42,3.40,1.22,72.69,1
13.73,3.84,0.72,71.76,0
12.87,3.48,1.33,73.04,0
12.74,3.48,1.35,72.96,0
13.33,3.34,1.54,72.14,1
12.56,3.52,1.43,73.15,0
13.00,3.47,1.79,72.72,1
13.48,3.74,0.90,72.01,0
13.24,3.34,1.47,73.10,1
13.69,3.20,1.81,72.81,1
13.81,3.58,1.32,71.72,0
13.23,3.54,1.48,72.84,1
12.90,3.44,1.45,73.06,1
14.43,0.00,1.00,72.67,1
12.62,2.76,0.83,73.81,1
13.20,3.68,1.15,72.75,1
12.96,2.96,1.43,72.92,1
14.36,0.00,2.02,73.42,1
13.34,3.57,1.57,72.87,1
13.55,2.09,1.67,72.18,1
13.44,0.00,1.58,72.22,1
13.24,3.57,1.38,72.70,1
13.27,0.00,1.76,73.03,1
13.33,3.53,1.34,72.67,1
12.35,2.72,1.63,72.87,1
14.01,2.68,3.50,69.89,1
12.93,3.74,1.11,72.28,1
12.64,0.00,1.65,73.75,1
13.30,3.60,1.14,73.09,0
12.71,3.33,1.49,73.28,1
14.20,0.00,2.79,73.46,1
15.01,0.00,2.51,73.05,1
13.53,3.55,1.54,72.99,0
12.80,3.66,1.27,73.01,0
13.46,3.83,1.26,72.55,1
12.55,3.48,1.87,73.23,1
13.00,3.60,1.36,72.99,0
13.20,3.33,1.28,72.36,0
13.00,0.00,3.02,70.70,1
14.32,3.90,0.83,71.50,1
13.30,3.64,1.53,72.53,1
12.45,2.71,1.29,73.70,0
13.53,3.41,1.52,72.04,1
