11.56,1.88,1.56,1
12.85,3.67,1.24,1
13.33,3.54,1.61,1
13.41,3.39,1.28,1
13.43,3.98,1.18,1
13.20,3.68,1.15,1
12.86,3.58,1.31,1
12.74,3.48,1.35,0
12.97,0.33,1.51,1
12.73,1.85,1.86,1
12.78,3.62,1.29,0
12.86,0.00,1.83,1
17.38,0.00,0.34,1
14.04,3.58,1.37,0
13.27,3.62,1.24,0
12.20,3.25,1.16,1
13.89,3.53,1.32,0
12.88,3.43,1.40,0
13.27,0.00,1.76,1
12.56,3.52,1.43,0
13.38,0.00,1.40,1
12.85,3.48,1.23,0
13.78,2.28,1.43,1
12.99,3.47,1.12,0
15.01,0.00,2.51,1
13.09,3.52,1.55,1
12.71,3.33,1.49,1
13.53,3.41,1.52,1
13.21,3.69,1.29,0
13.20,3.33,1.28,0
14.14,0.00,2.88,1
13.48,3.74,1.17,0
14.40,1.74,1.54,1
12.45,2.71,1.29,0
13.72,3.72,0.51,0
13.36,3.43,1.43,1
13.88,1.78,1.79,1
13.83,2.90,1.17,1
13.64,3.54,0.75,1
13.02,3.54,1.69,0
11.23,0.00,0.77,1
12.82,3.52,1.90,1
13.75,1.01,1.36,1
13.15,3.61,1.05,0
14.39,0.00,1.82,1
14.94,0.00,1.87,1
12.85,3.51,1.44,1
13.41,3.89,1.33,1
14.21,3.82,0.47,0
13.69,3.59,1.12,0
12.81,3.57,1.35,0
12.72,3.46,1.56,0
13.92,3.52,1.25,1
13.20,3.63,1.07,1
13.64,3.87,1.27,1
13.48,3.48,1.71,1
11.45,0.00,1.88,1
13.09,3.59,1.52,1
12.85,1.61,2.17,1
12.93,3.66,1.56,1
12.89,3.62,1.57,1
13.72,0.00,0.56,1
14.86,2.20,2.06,1
14.17,3.81,0.78,0
13.64,4.49,1.10,0
13.64,3.65,0.65,1
13.00,3.60,1.36,0
13.14,3.45,1.76,1
13.72,3.68,1.81,1
15.79,1.83,1.31,1
14.43,0.00,1.00,1
13.44,3.34,1.23,1
13.24,3.57,1.38,1
13.08,3.49,1.28,0
14.32,3.26,2.22,1
12.79,3.50,1.12,0
13.21,3.77,0.79,0
12.65,3.56,1.30,0
14.95,0.00,1.80,1
12.86,3.52,2.12,1
14.00,2.39,1.56,1
15.15,0.00,2.25,1
12.81,3.54,1.23,0
13.02,3.62,1.06,1
12.30,0.00,1.00,1
14.92,0.00,1.99,1
10.73,0.00,2.10,1
14.80,0.00,1.99,1
12.99,3.18,1.23,1
12.73,3.43,1.19,0
13.33,3.53,1.34,1
13.56,3.57,1.47,1
13.58,3.35,1.23,0
13.19,3.37,1.18,0
12.61,3.59,1.31,0
13.43,2.87,1.19,0
12.67,2.88,1.71,1
14.95,0.00,2.27,1
12.84,3.50,1.14,0
13.49,3.48,1.35,0
12.86,3.56,1.27,0
13.12,3.58,0.90,0
12.79,3.52,1.54,1
13.34,3.57,1.57,1
11.02,0.00,0.75,1
13.41,3.55,1.25,1
12.94,3.61,1.26,1
13.50,3.36,1.63,1
13.36,3.58,1.49,1
13.55,2.09,1.67,1
12.82,3.55,1.49,0
13.53,3.55,1.54,0
14.77,3.75,0.29,0
13.90,3.73,1.18,0
12.87,3.48,1.33,0
13.98,1.35,1.63,1
14.56,0.00,1.98,1
13.80,3.15,0.66,1
12.64,0.00,1.65,1
13.00,3.80,1.08,1
14.36,0.00,2.02,1
14.85,0.00,2.42,1
13.51,3.86,0.88,0
14.09,2.19,1.66,1
11.95,0.00,1.19,1
14.86,3.67,1.74,1
13.00,3.47,1.79,1
12.64,0.00,0.67,1
13.44,0.00,1.58,1
12.90,3.44,1.45,1
11.03,1.71,1.56,1
13.23,3.54,1.48,1
13.25,3.45,1.43,1
13.99,3.70,0.71,0
13.40,3.49,1.52,1
14.37,0.00,2.74,1
13.42,3.40,1.22,1
12.57,3.47,1.38,0
14.21,3.82,0.47,0
14.75,0.00,2.00,1
13.02,0.00,3.04,1
13.21,2.81,1.29,0
12.87,3.56,1.64,1
12.69,3.54,1.34,0
12.79,3.61,1.62,0
14.14,0.00,2.68,1
12.55,3.48,1.87,1
12.96,2.96,1.43,1
13.39,3.66,1.19,0
14.38,0.00,1.94,1
13.87,0.00,2.54,1
13.33,3.85,1.25,1
13.02,3.58,1.51,1
13.24,3.49,1.47,1
13.21,3.48,1.41,0
14.38,0.00,2.66,1
13.46,3.83,1.26,1
13.05,3.65,0.87,0
13.12,3.41,1.58,1
13.25,3.76,1.32,1
14.20,0.00,2.79,1
13.00,3.58,1.54,1
14.46,2.24,1.62,1
14.56,0.00,0.56,1
13.65,3.66,1.11,1
13.24,3.90,1.41,1
13.38,3.50,1.15,0
13.21,3.39,1.33,0
