34.25,u,bb,t,f,0,00163,0
41.33,u,bb,t,f,0,00000,1
23.50,u,ff,f,f,0,00160,0
44.17,u,v,t,t,03,00000,1
25.58,u,h,f,f,0,00340,0
26.92,u,h,t,t,02,00000,1
43.17,u,bb,t,f,0,00560,0
42.83,u,v,t,f,0,00000,1
19.17,y,bb,f,f,0,00500,1
25.42,u,v,f,t,01,00272,0
41.17,u,v,f,f,0,00168,0
18.08,u,v,t,f,0,00080,1
35.75,u,v,f,t,02,00220,0
62.50,y,h,t,f,0,00112,0
24.17,u,v,t,t,02,00520,1
30.17,u,v,t,t,08,00330,1
19.50,u,v,f,f,0,00280,0
22.92,u,v,f,f,0,00120,0
18.92,y,v,t,t,04,00080,1
17.42,u,v,f,f,0,00060,0
38.75,u,ff,f,f,0,00076,0
29.67,y,v,f,f,0,00240,0
31.67,u,v,t,t,09,00250,1
19.17,u,h,t,t,07,00096,1
28.25,y,bb,t,t,08,00144,1
23.92,u,v,f,f,0,00100,1
49.00,u,j,t,f,0,00100,0
53.92,u,v,t,t,05,00000,1
40.25,u,z,t,t,11,00000,1
21.17,u,v,f,f,0,00000,0
47.42,u,v,t,t,02,00519,1
16.17,u,v,f,f,0,00000,1
22.08,u,v,f,f,0,00100,0
33.92,y,ff,t,f,0,00320,0
25.00,u,v,t,f,0,00020,1
20.83,y,dd,f,f,0,00260,0
39.83,u,v,t,f,0,00288,0
32.67,u,h,t,t,12,00408,1
19.00,y,v,f,f,0,00112,0
30.33,u,h,f,f,0,00252,0
22.58,y,v,f,f,0,00120,0
20.42,u,v,f,f,0,00108,0
35.25,u,h,t,f,0,00680,0
58.58,u,v,f,f,0,00320,0
18.08,y,v,f,f,0,00140,0
27.83,u,v,t,t,05,00100,1
51.58,u,v,t,t,09,00000,1
31.92,u,h,t,t,03,00311,1
39.08,u,v,t,t,05,00108,1
20.50,y,v,t,f,0,00040,1
29.17,u,v,t,t,03,00329,0
26.67,u,bb,f,f,0,00178,0
60.08,u,ff,t,t,15,00000,1
32.33,u,v,t,f,0,00440,1
42.50,y,v,t,f,0,00052,1
36.17,u,v,f,f,0,00320,0
40.83,u,h,t,f,0,00029,1
23.00,u,v,t,f,0,00320,0
23.50,u,v,t,t,05,00120,1
32.17,u,v,t,t,16,00120,1
19.67,u,h,t,t,11,00080,1
