1.51618,13.53,3.55,1.54,72.99,0
1.52739,11.02,0.00,0.75,73.08,1
1.51763,12.80,3.66,1.27,73.01,0
1.51736,12.78,3.62,1.29,72.79,0
1.52119,12.97,0.33,1.51,73.39,1
1.52365,15.79,1.83,1.31,70.43,1
1.51683,14.56,0.00,1.98,73.29,1
1.52213,14.21,3.82,0.47,71.77,0
1.51769,13.65,3.66,1.11,72.77,1
1.51625,13.36,3.58,1.49,72.72,1
1.51837,13.14,2.84,1.28,72.85,0
1.51911,13.90,3.73,1.18,72.12,0
1.51670,13.24,3.57,1.38,72.70,1
1.51808,13.43,2.87,1.19,72.84,0
1.51846,13.41,3.89,1.33,72.38,1
1.51754,13.48,3.74,1.17,72.99,0
1.51775,12.85,3.48,1.23,72.97,0
1.51743,12.20,3.25,1.16,73.55,1
1.51800,13.71,3.93,1.54,71.81,1
1.51643,12.16,3.52,1.35,72.89,1
1.52172,13.51,3.86,0.88,71.79,0
1.51640,12.55,3.48,1.87,73.23,1
1.51829,14.46,2.24,1.62,72.38,1
1.52247,14.86,2.20,2.06,70.26,1
1.51926,13.20,3.33,1.28,72.36,0
1.51596,12.79,3.61,1.62,72.97,0
1.51751,12.81,3.57,1.35,73.02,0
1.52152,13.05,3.65,0.87,72.22,0
1.52171,11.56,1.88,1.56,72.86,1
1.51755,13.00,3.60,1.36,72.99,0
1.52058,12.85,1.61,2.17,72.18,1
1.51779,13.21,3.39,1.33,72.76,0
1.51711,12.89,3.62,1.57,72.96,1
1.51613,13.88,1.78,1.79,73.10,1
1.52177,13.20,3.68,1.15,72.75,1
1.51651,14.38,0.00,1.94,73.61,1
1.51839,12.85,3.67,1.24,72.57,1
1.51707,13.48,3.48,1.71,72.52,1
1.51589,12.88,3.43,1.40,73.28,0
1.51806,13.00,3.80,1.08,73.07,1
1.52043,13.38,0.00,1.40,72.25,1
1.51574,14.86,3.67,1.74,71.87,1
1.51645,14.94,0.00,1.87,73.11,1
1.51755,12.71,3.42,1.20,73.20,0
1.52177,13.75,1.01,1.36,72.19,1
1.51813,13.43,3.98,1.18,72.49,1
1.51215,12.99,3.47,1.12,72.98,0
1.51623,14.14,0.00,2.88,72.61,1
1.51841,12.93,3.74,1.11,72.28,1
1.52152,13.12,3.58,0.90,72.20,0
1.52099,13.69,3.59,1.12,71.96,0
1.51660,12.99,3.18,1.23,72.97,1
1.51627,13.00,3.58,1.54,72.83,1
1.51727,14.70,0.00,2.34,73.28,1
1.52127,14.32,3.90,0.83,71.50,1
1.52475,11.45,0.00,1.88,72.19,1
1.53393,12.30,0.00,1.00,70.16,1
1.51784,12.68,3.67,1.16,73.11,0
1.52068,13.55,2.09,1.67,72.18,1
1.52315,13.44,3.34,1.23,72.38,1
1.51742,13.27,3.62,1.24,73.08,0
1.51860,13.36,3.43,1.43,72.26,1
1.51645,13.44,3.61,1.54,72.39,1
1.51131,13.69,3.20,1.81,72.81,1
1.51690,13.33,3.54,1.61,72.54,1
1.51820,12.62,2.76,0.83,73.81,1
1.51514,14.01,2.68,3.50,69.89,1
1.51900,13.49,3.48,1.35,71.95,0
1.51571,12.72,3.46,1.56,73.20,0
1.51709,13.00,3.47,1.79,72.72,1
1.52196,14.36,3.85,0.89,71.36,0
1.52222,14.43,0.00,1.00,72.67,1
1.51730,12.35,2.72,1.63,72.87,1
1.51789,13.19,3.90,1.30,72.33,1
1.51934,13.64,3.54,0.75,72.65,1
1.51653,11.95,0.00,1.19,75.18,1
1.52172,13.48,3.74,0.90,72.01,0
1.52065,14.36,0.00,2.02,73.42,1
1.51662,12.85,3.51,1.44,73.01,1
1.51898,13.58,3.35,1.23,72.08,0
1.51848,13.64,3.87,1.27,71.96,1
1.51869,13.19,3.37,1.18,72.72,0
1.51556,13.87,0.00,2.54,73.23,1
1.51655,12.75,2.85,1.44,73.27,1
1.51818,13.72,0.00,0.56,74.45,1
1.51793,12.79,3.50,1.12,73.03,0
1.51545,14.14,0.00,2.68,73.39,1
1.51316,13.02,0.00,3.04,70.48,1
1.52725,13.80,3.15,0.66,70.57,1
1.51596,13.02,3.56,1.54,73.11,1
1.51708,13.72,3.68,1.81,72.06,1
1.52020,13.98,1.35,1.63,71.76,1
1.51969,12.64,0.00,1.65,73.75,1
1.51783,12.69,3.54,1.34,72.95,0
1.51588,13.12,3.41,1.58,73.26,1
1.51747,12.84,3.50,1.14,73.27,0
1.51646,13.41,3.55,1.25,72.81,1
1.52664,11.23,0.00,0.77,73.21,1
1.52152,13.05,3.65,0.87,72.32,0
1.51689,12.67,2.88,1.71,73.21,1
1.51743,13.30,3.60,1.14,73.09,0
1.52300,13.31,3.58,0.82,71.99,0
1.52210,13.73,3.84,0.72,71.76,0
1.51916,14.15,0.00,2.09,72.74,1
1.51687,13.23,3.54,1.48,72.84,1
1.51609,15.01,0.00,2.51,73.05,1
1.51766,13.21,3.69,1.29,72.61,0
1.52369,13.44,0.00,1.58,72.22,1
1.51590,12.82,3.52,1.90,72.86,1
1.51658,14.80,0.00,1.99,73.11,1
1.51892,13.46,3.83,1.26,72.55,1
1.51831,14.39,0.00,1.82,72.86,1
1.51674,12.79,3.52,1.54,73.36,1
1.51750,12.82,3.55,1.49,72.75,0
1.51796,13.50,3.36,1.63,71.94,1
1.52777,12.64,0.00,0.67,72.02,1
1.51763,12.61,3.59,1.31,73.29,0
1.51590,13.02,3.58,1.51,73.12,1
1.51719,14.75,0.00,2.00,73.02,1
1.51832,13.33,3.34,1.54,72.14,1
1.51844,13.25,3.76,1.32,72.40,1
1.51567,13.29,3.45,1.21,72.74,0
1.51618,13.01,3.50,1.48,72.89,1
1.51321,13.00,0.00,3.02,70.70,1
1.51754,13.39,3.66,1.19,72.79,0
1.51652,13.56,3.57,1.47,72.45,1
1.51674,12.87,3.56,1.64,73.14,1
1.52223,13.21,3.77,0.79,71.99,0
1.51937,13.79,2.41,1.19,72.76,1
1.51673,13.30,3.64,1.53,72.53,1
1.51764,12.98,3.54,1.21,73.00,0
1.51663,12.93,3.54,1.62,72.96,1
1.51811,13.33,3.85,1.25,72.78,1
1.51590,13.24,3.34,1.47,73.10,1
1.52101,13.64,4.49,1.10,71.78,0
1.51768,12.56,3.52,1.43,73.15,0
1.51593,13.25,3.45,1.43,73.17,1
1.51531,14.38,0.00,2.66,73.10,1
1.51666,12.86,0.00,1.83,73.88,1
1.51994,13.27,0.00,1.76,73.03,1
1.51602,14.85,0.00,2.38,73.28,1
1.51623,14.20,0.00,2.79,73.46,1
1.51761,12.81,3.54,1.23,73.24,0
1.52211,14.19,3.78,0.91,71.36,1
1.51655,13.41,3.39,1.28,72.64,1
1.51847,13.10,3.97,1.19,72.44,1
1.51508,15.15,0.00,2.25,73.50,1
1.51646,13.04,3.40,1.26,73.01,1
1.51852,14.09,2.19,1.66,72.67,1
1.52667,13.99,3.70,0.71,71.57,0
1.51769,12.45,2.71,1.29,73.70,0
1.51778,13.21,2.81,1.29,72.98,0
1.51905,13.60,3.62,1.11,72.64,0
1.51784,13.08,3.49,1.28,72.86,0
