0.886957,1.79663,0.562873,167.632,1.10985,0.702703,0.00840221,162.841,34.785,0.105585,4.05934,2,5.78448,0.762724,0.213296,2.26385,1.72942,3.36792,0.937255,0.505882,844,3679,0,198,0,1,0,198,829,5341,3954,379,461,554,809,0,0,5153,897,831,0,248,0,29,0,3970,0,15,0,0,0,0,0,227,0,16,0,0,0,0,0,1028,0,2,0,0,0,0,0,1267,0,0,0,0,0,0,0,1466,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958333,2.49609,0.572162,158.628,1.06984,0.961538,0.0163513,70.8061,16.4355,0.205477,9.0715,2,5.2321,0.846866,0.330065,2.29687,1.72365,3.14886,0.807843,0.345098,407,2120,0,69,0,0,0,0,826,6679,0,903,0,141,0,268,2957,5044,1194,237,812,29,633,1,957,5825,0,336,0,18,0,14,0,102,0,5,0,0,0,0,0,773,0,52,0,0,0,0,0,783,0,8,0,0,0,0,0,1188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.09174,1.39582,0.4931,51.3525,1.35072,1.74194,0.00778916,118.898,30.8844,0.0978815,3.75282,2,6.21257,0.449899,0.261016,2.20408,1.7415,3.92373,1,0.552941,12349,1875,0,951,0,537,0,446,0,2769,560,891,363,355,1880,15,0,2561,0,125,0,11,0,4,361,2175,0,28,0,1,0,0,0,595,0,193,0,0,0,0,0,921,0,27,0,0,0,0,0,744,0,0,0,0,0,0,0,799,0,0,0,0,0,0,0,180,0,194,0,0,0,0,0,207,0,84,0,0,0,0,0,122,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.829457,1.41393,0.619829,35.3595,1.59961,0.616667,0.00780618,172.52,37.0572,0.0980954,2.69483,2,8.68983,0.702812,0.188366,2.20408,1.73537,3.62317,0.901961,0.486275,2075,3800,846,438,600,649,1752,35,2305,4207,952,660,843,386,827,403,0,5178,0,85,0,0,0,0,0,4588,0,0,0,0,0,0,0,118,0,19,0,2,0,0,0,469,0,4,0,0,0,0,0,547,0,0,0,0,0,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.03,1.93056,0.51568,47.2921,1.70623,0.842105,0.010533,137.659,28.5596,0.132362,4.66533,1,7.15187,0.79215,0.25614,2.23299,1.72942,4.32591,0.85098,0.427451,2358,2329,0,128,0,0,0,171,953,2859,542,855,0,429,809,7,0,2680,608,557,699,359,508,113,0,2326,0,18,0,0,0,0,0,984,0,25,0,0,0,0,786,2734,0,49,0,0,0,0,1336,2032,0,47,0,0,0,0,1154,2191,0,2,0,0,0,0,0,132,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.29825,0.907691,0.528459,88.8056,2.48025,0,0.013211,165.823,26.8978,0.166015,6.90244,0,0.339811,0.483442,0.254545,0,1.72942,4.32591,0.509804,0.486275,2101,5071,0,285,0,41,0,190,0,6196,0,126,0,6,0,0,0,5886,0,6,0,0,0,0,885,5577,0,0,0,0,0,0,0,353,0,380,0,41,0,17,0,414,0,98,0,0,0,0,0,260,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,489,0,1024,965,31,0,381,0,411,0,390,0,188,0,82,0,101,0,3,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.863636,1.27163,0.547799,153.691,1.36369,1.05263,0.00612424,161.931,40.52,0.0769594,2.93586,2,3.50153,0.63634,0.260869,2.29688,1.72942,3.36792,0.682353,0.435294,3692,954,1216,649,0,1106,0,335,1853,2288,0,876,0,304,977,78,3080,3961,0,339,0,77,0,18,7494,2154,0,130,0,8,0,0,0,11,0,161,0,37,0,8,0,63,0,12,0,0,0,0,0,66,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,15,0,130,0,18,0,0,0,7,0,49,0,42,0,0,0,7,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.00847,1.62585,0.634418,136.976,1.03293,0.6,0.00672587,146.776,36.5363,0.0845197,2.73014,2,8.1979,0.696741,0.171694,2.20408,1.72942,3.36792,0.964706,0.65098,0,1488,0,286,0,41,633,37,0,6168,3965,395,2314,168,1898,0,0,6579,0,1207,0,46,0,0,390,5374,0,18,0,0,0,0,0,71,0,3,0,0,0,0,0,364,0,41,0,0,0,0,0,345,0,15,0,0,0,0,0,552,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38636,1.5313,0.581641,84.2395,1.43945,0,0.00653912,99.2426,30.4744,0.082173,3.85175,0,5.01581,0.692199,0.258823,2.26385,1.72365,3.53021,0.760784,0.494118,5254,1288,0,839,0,489,0,234,711,4276,595,1308,1877,51,1466,0,2620,3870,0,596,0,12,0,0,2228,4118,0,75,0,14,0,1,0,38,0,2,0,0,0,0,0,73,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,43,0,5,0,0,0,0,0,100,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.709459,1.89406,0.590605,169.62,1.42825,0.911111,0.00613471,131.518,36.3446,0.0770911,2.40157,2,8.72632,0.837868,0.23833,2.20408,1.72942,3.36792,0.890196,0.545098,2310,2182,0,231,0,0,420,0,2105,4135,2427,411,1508,29,1715,0,3386,2661,1712,981,0,586,0,157,380,3941,0,111,0,0,0,0,0,106,0,5,0,0,0,0,0,346,0,54,0,0,0,0,0,282,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
